threshold,roi,hit_rate,bet_count,avg_prob,avg_odds,model,year
2.1999999999999997,71.13636363636363,7.007575757575757,1056,0.3357507941077107,32.702083333333334,マーケットニュートラル,2024
2.3,68.39357429718876,6.2248995983935735,996,0.3352327251890289,34.1960843373494,マーケットニュートラル,2024
2.3999999999999995,67.8415015641293,5.943691345151199,959,0.3338500987728323,35.247862356621475,マーケットニュートラル,2024
2.4999999999999996,65.69550930996714,5.257393209200438,913,0.33167602392812723,36.62354874041621,マーケットニュートラル,2024
2.5999999999999996,64.36073059360731,4.794520547945205,876,0.3294243657744386,37.86552511415525,マーケットニュートラル,2024
2.6999999999999993,65.83732057416267,4.784688995215311,836,0.3287985070159483,39.24856459330144,マーケットニュートラル,2024
2.7999999999999994,64.99380421313506,4.584882280049566,807,0.3280511815317121,40.3453531598513,マーケットニュートラル,2024
2.8999999999999995,61.948717948717956,4.102564102564102,780,0.3275216351747041,41.39551282051281,マーケットニュートラル,2024
2.9999999999999996,61.413333333333334,3.8666666666666667,750,0.3252675338723524,42.70933333333333,マーケットニュートラル,2024
3.0999999999999996,60.9504132231405,3.581267217630854,726,0.32360951723601955,43.801515151515154,マーケットニュートラル,2024
3.1999999999999993,61.43864598025388,3.5260930888575457,709,0.32278902249691,44.58490832157969,マーケットニュートラル,2024
3.2999999999999994,63.1304347826087,3.6231884057971016,690,0.3216293445046077,45.53971014492754,マーケットニュートラル,2024
3.3999999999999995,63.313521545319475,3.566121842496285,673,0.32027753470756226,46.44502228826151,マーケットニュートラル,2024
3.499999999999999,62.37003058103975,3.3639143730886847,654,0.3186300020394002,47.48868501529052,マーケットニュートラル,2024
3.599999999999999,60.61514195583595,3.1545741324921135,634,0.3177033762223627,48.6,マーケットニュートラル,2024
3.6999999999999993,62.79411764705881,3.2679738562091507,612,0.3162939528676905,49.94199346405229,マーケットニュートラル,2024
3.7999999999999994,63.94342762063228,3.3277870216306153,601,0.3161353939753907,50.58485856905158,マーケットニュートラル,2024
3.8999999999999995,61.5042735042735,3.076923076923077,585,0.3142054734349188,51.657777777777774,マーケットニュートラル,2024
3.999999999999999,59.033391915641474,2.8119507908611596,569,0.31343326647134023,52.75799648506151,マーケットニュートラル,2024
0.5,75.93478260869566,19.40993788819876,3220,0.3561300876090803,12.855496894409937,マーケットニュートラル,2025
0.6,75.82442500809847,18.658892128279884,3087,0.36044571833460337,13.295724003887267,マーケットニュートラル,2025
0.7,76.08052305574672,17.894012388162423,2906,0.3654374468559522,13.94573296627667,マーケットニュートラル,2025
0.7999999999999999,76.19276218611523,16.728212703101917,2708,0.36793845428975214,14.758751846381092,マーケットニュートラル,2025
0.8999999999999999,75.25625744934446,15.176797775129122,2517,0.36803987381652564,15.66861342868494,マーケットニュートラル,2025
0.9999999999999999,75.99657093870553,14.230604372053152,2333,0.36867327163983427,16.656793827689672,マーケットニュートラル,2025
1.0999999999999999,76.78637200736647,13.581952117863718,2172,0.3688506789455959,17.641666666666666,マーケットニュートラル,2025
1.1999999999999997,77.82825761357964,12.880678981527707,2003,0.3680063838770134,18.824862705941086,マーケットニュートラル,2025
1.2999999999999998,77.08758731864589,11.767866738312735,1861,0.3665597436214621,19.965233745298228,マーケットニュートラル,2025
1.4,79.92507204610952,11.873198847262248,1735,0.36646170977457626,21.100403458213254,マーケットニュートラル,2025
1.4999999999999998,79.99381188118811,11.324257425742575,1616,0.3651249430835219,22.32388613861386,マーケットニュートラル,2025
1.5999999999999996,79.9073461283918,10.456651224354733,1511,0.36279402248390386,23.56770350761085,マーケットニュートラル,2025
1.6999999999999997,78.75352112676057,9.788732394366196,1420,0.3625747175303024,24.736267605633802,マーケットニュートラル,2025
1.7999999999999998,77.31488406881077,9.050112191473449,1337,0.36173980461199096,25.93455497382199,マーケットニュートラル,2025
1.8999999999999997,79.02070063694268,8.837579617834395,1256,0.3603897970848383,27.25453821656051,マーケットニュートラル,2025
1.9999999999999996,78.15345699831366,8.094435075885329,1186,0.3580897643799398,28.5429173693086,マーケットニュートラル,2025
2.0999999999999996,78.83244206773618,7.754010695187167,1122,0.3551487569538868,29.849821746880572,マーケットニュートラル,2025
2.1999999999999997,76.65735567970205,7.169459962756052,1074,0.35393140994466177,30.895996275605217,マーケットニュートラル,2025
2.3,77.81341107871721,6.997084548104956,1029,0.3519428336388568,31.956656948493684,マーケットニュートラル,2025
2.3999999999999995,75.83589743589742,6.256410256410256,975,0.35133407399441,33.32748717948718,マーケットニュートラル,2025
2.4999999999999996,75.43783783783783,5.9459459459459465,925,0.34970841158470306,34.70021621621622,マーケットニュートラル,2025
2.5999999999999996,76.23024830699774,5.8690744920993225,886,0.34962571727751834,35.830135440180584,マーケットニュートラル,2025
2.6999999999999993,75.27186761229314,5.4373522458628845,846,0.34809517877780977,37.150472813238764,マーケットニュートラル,2025
2.7999999999999994,73.89162561576354,5.0492610837438425,812,0.34639851255550186,38.36477832512315,マーケットニュートラル,2025
2.8999999999999995,74.1507024265645,4.853128991060025,783,0.3446912608054193,39.49195402298851,マーケットニュートラル,2025
2.9999999999999996,76.29434954007884,4.993429697766097,761,0.3438640761008006,40.35795006570302,マーケットニュートラル,2025
3.0999999999999996,71.95945945945947,4.594594594594595,740,0.3442317810434276,41.18837837837838,マーケットニュートラル,2025
3.1999999999999993,72.8811188811189,4.615384615384616,715,0.34178192248170863,42.344195804195806,マーケットニュートラル,2025
3.2999999999999994,71.22655122655122,4.184704184704184,693,0.3412751821504958,43.33766233766234,マーケットニュートラル,2025
3.3999999999999995,65.02235469448584,3.7257824143070044,671,0.3427091469556524,44.29970193740685,マーケットニュートラル,2025
3.499999999999999,68.06552262090484,3.9001560062402496,641,0.3399450834156809,45.899531981279246,マーケットニュートラル,2025
3.599999999999999,68.848,3.84,625,0.3395901624691699,46.77312,マーケットニュートラル,2025
3.6999999999999993,61.0797342192691,3.322259136212625,602,0.338503681497531,48.12425249169435,マーケットニュートラル,2025
3.7999999999999994,63.17869415807561,3.436426116838488,582,0.33725232503343505,49.3958762886598,マーケットニュートラル,2025
3.8999999999999995,63.634751773049636,3.368794326241135,564,0.33519788979284104,50.6031914893617,マーケットニュートラル,2025
3.999999999999999,60.51851851851852,2.9629629629629632,540,0.3348832954636844,52.25185185185185,マーケットニュートラル,2025
