threshold,roi,hit_rate,bet_count,avg_odds_hit,model,year
1.0999999999999999,83.52397260273972,15.547945205479452,2920,5.372026431718061,Ensemble,2024
1.1999999999999997,83.86039886039886,14.886039886039887,2808,5.633492822966508,Ensemble,2024
1.2999999999999998,83.87096774193549,13.915978994748688,2666,6.026954177897574,Ensemble,2024
1.4,84.65416178194609,13.481828839390387,2559,6.279130434782609,Ensemble,2024
1.4999999999999998,85.1126587464154,12.904547316673495,2441,6.595555555555556,Ensemble,2024
1.5999999999999996,85.14592274678112,12.274678111587983,2330,6.936713286713287,Ensemble,2024
1.6999999999999997,85.72972972972973,11.846846846846846,2220,7.2365019011406835,Ensemble,2024
1.7999999999999998,87.27701746106654,11.70363378952336,2119,7.45725806451613,Ensemble,2024
1.8999999999999997,85.81718827620467,10.680576254346747,2013,8.034883720930232,Ensemble,2024
1.9999999999999996,86.42149191444966,10.276473656755346,1917,8.409644670050762,Ensemble,2024
2.0999999999999996,86.81594756963408,9.885308574549427,1831,8.782320441988949,Ensemble,2024
2.1999999999999997,87.16647662485747,9.52109464082098,1754,9.155089820359281,Ensemble,2024
2.3,87.10979228486649,9.080118694362017,1685,9.593464052287581,Ensemble,2024
2.3999999999999995,87.60147601476014,8.856088560885608,1626,9.891666666666666,Ensemble,2024
2.4999999999999996,87.44260204081633,8.482142857142858,1568,10.309022556390977,Ensemble,2024
2.5999999999999996,86.96949602122017,8.023872679045093,1508,10.838842975206612,Ensemble,2024
2.6999999999999993,86.66897506925207,7.617728531855955,1444,11.377272727272727,Ensemble,2024
2.7999999999999994,87.05202312138728,7.369942196531793,1384,11.811764705882352,Ensemble,2024
2.8999999999999995,85.78790141896937,6.9454817027632565,1339,12.351612903225806,Ensemble,2024
2.9999999999999996,86.52777777777777,6.867283950617284,1296,12.600000000000001,Ensemble,2024
3.0999999999999996,86.52766639935847,6.5757818765036085,1247,13.158536585365853,Ensemble,2024
3.1999999999999993,87.37541528239203,6.4784053156146175,1204,13.487179487179487,Ensemble,2024
3.2999999999999994,86.22183708838821,6.065857885615252,1154,14.214285714285714,Ensemble,2024
3.3999999999999995,87.90510295434198,6.087735004476276,1117,14.439705882352941,Ensemble,2024
3.499999999999999,88.45303867403315,5.985267034990792,1086,14.778461538461537,Ensemble,2024
3.599999999999999,86.3444976076555,5.454545454545454,1045,15.829824561403507,Ensemble,2024
3.6999999999999993,86.75121951219512,5.365853658536586,1025,16.167272727272724,Ensemble,2024
3.7999999999999994,85.65737051792829,5.079681274900398,1004,16.862745098039216,Ensemble,2024
3.8999999999999995,85.79218106995886,4.938271604938271,972,17.372916666666665,Ensemble,2024
3.999999999999999,86.45877378435519,4.862579281183932,946,17.780434782608694,Ensemble,2024
0.5,77.5940170940171,13.803418803418804,2340,5.630650154798761,V15_Binary（的中型）,2025
0.6,78.13186813186812,12.337662337662337,2002,6.344939271255061,V15_Binary（的中型）,2025
0.7,75.8997722095672,10.82004555808656,1756,7.014736842105264,V15_Binary（的中型）,2025
0.7999999999999999,78.92338177014531,10.23778071334214,1514,7.709032258064517,V15_Binary（的中型）,2025
0.8999999999999999,78.59479553903344,9.368029739776953,1345,8.38968253968254,V15_Binary（的中型）,2025
0.9999999999999999,80.34982935153585,8.617747440273039,1172,9.323762376237624,V15_Binary（的中型）,2025
1.0999999999999999,80.74038461538461,7.788461538461538,1040,10.366666666666667,V15_Binary（的中型）,2025
1.1999999999999997,85.00539374325781,7.659115426105717,927,11.098591549295778,V15_Binary（的中型）,2025
1.2999999999999998,85.51312649164679,7.279236276849642,838,11.747540983606559,V15_Binary（的中型）,2025
1.4,83.18181818181817,6.493506493506493,770,12.810000000000002,V15_Binary（的中型）,2025
1.4999999999999998,83.36734693877551,6.2682215743440235,686,13.300000000000002,V15_Binary（的中型）,2025
1.5999999999999996,87.46105919003115,6.386292834890965,642,13.695121951219512,V15_Binary（的中型）,2025
1.6999999999999997,83.013698630137,5.650684931506849,584,14.690909090909091,V15_Binary（的中型）,2025
1.7999999999999998,81.6448598130841,4.859813084112149,535,16.799999999999997,V15_Binary（的中型）,2025
1.8999999999999997,84.31411530815109,4.970178926441352,503,16.964,V15_Binary（的中型）,2025
1.9999999999999996,77.97849462365592,4.301075268817205,465,18.13,V15_Binary（的中型）,2025
2.0999999999999996,77.51693002257336,4.063205417607223,443,19.077777777777776,V15_Binary（的中型）,2025
2.1999999999999997,79.38725490196077,3.9215686274509802,408,20.24375,V15_Binary（的中型）,2025
2.3,72.74406332453826,3.430079155672823,379,21.207692307692305,V15_Binary（的中型）,2025
2.3999999999999995,76.58333333333333,3.6111111111111107,360,21.207692307692305,V15_Binary（的中型）,2025
