horse_id,horse_name,birth_date,trainer_name,trainer_id,owner_name,breeder_name,producing_area,ancestor_id,ancestor_name,generation
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a001607,Mr. Prospector,4
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a000e46,Raise a Native,5
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a007e0c,Gold Digger,5
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a009961,Miesque,4
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a001676,Nureyev,5
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a0084c9,Pasadoble,5
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a00680e,マンファス,3
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a0001d6,ラストタイクーン,4
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a000378,トライマイベスト,5
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a009241,Mill Princess,5
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a00b1e0,Pilot Bird,4
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a000e1d,Blakeney,5
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a009608,The Dancer,5
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,1993109154,エアグルーヴ,2
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,1983109006,トニービン,3
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a000827,カンパラ,4
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a0016c2,Kalamoun,5
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a00859a,State Pension,5
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a00859c,Severn Bridge,4
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a000e25,Hornbeam,5
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a00859b,Priddy Fair,5
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,1980101983,ダイナカール,3
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a000258,ノーザンテースト,4
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a000e04,Northern Dancer,5
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a007055,Lady Victoria,5
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,1955105713,シャダイフェザー,4
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a000434,ガーサント,5
